model,prompt_type,run,category,records_total,understood_total,not_understood_total,invalid_check_status_total,valid_ratio,invalid_ratio,format_valid_ratio,unknown_over_total_ratio,unknown_over_valid_ratio,accuracy,accuracy_valid_only,accuracy_aligned,accuracy_nonaligned,accuracy_cost_bias_nonalignment,non_unknown_valid_predictions_total,aligned_total,nonaligned_total,stereotype_direction_prediction_total,anti_stereotype_direction_prediction_total,stereotype_direction_ratio,anti_stereotype_direction_ratio,sdis,biased_errors_total,biased_error_rate_nonaligned,unbiased_success_nonaligned_total,unbiased_success_rate_nonaligned
llama31_8b,attribute_early,3,SES,54,54,0,0,1.0,0.0,1.0,0.0,0.0,0.9629629629629629,0.9629629629629629,0.9629629629629629,0.9629629629629629,0.0,54,27,27,27,27,0.5,0.5,0.0,1,0.037037037037037035,26,0.9629629629629629
llama31_8b,attribute_early,4,SES,54,54,0,0,1.0,0.0,1.0,0.0,0.0,0.9814814814814815,0.9814814814814815,1.0,0.9629629629629629,-0.03703703703703709,54,27,27,28,26,0.5185185185185185,0.48148148148148145,0.03703703703703698,1,0.037037037037037035,26,0.9629629629629629
llama31_8b,attribute_early,5,SES,54,54,0,0,1.0,0.0,1.0,0.0,0.0,0.9814814814814815,0.9814814814814815,1.0,0.9629629629629629,-0.03703703703703709,54,27,27,28,26,0.5185185185185185,0.48148148148148145,0.03703703703703698,1,0.037037037037037035,26,0.9629629629629629
llama31_8b,attribute_early,6,SES,54,54,0,0,1.0,0.0,1.0,0.0,0.0,0.9814814814814815,0.9814814814814815,1.0,0.9629629629629629,-0.03703703703703709,54,27,27,28,26,0.5185185185185185,0.48148148148148145,0.03703703703703698,1,0.037037037037037035,26,0.9629629629629629
llama31_8b,attribute_early,7,SES,54,54,0,0,1.0,0.0,1.0,0.0,0.0,0.9629629629629629,0.9629629629629629,1.0,0.9259259259259259,-0.07407407407407407,54,27,27,29,25,0.5370370370370371,0.46296296296296297,0.07407407407407418,2,0.07407407407407407,25,0.9259259259259259
llama31_8b,attribute_early,8,SES,54,54,0,0,1.0,0.0,1.0,0.0,0.0,0.9629629629629629,0.9629629629629629,0.9629629629629629,0.9629629629629629,0.0,54,27,27,27,27,0.5,0.5,0.0,1,0.037037037037037035,26,0.9629629629629629
llama31_8b,attribute_early,9,SES,54,54,0,0,1.0,0.0,1.0,0.0,0.0,0.9814814814814815,0.9814814814814815,1.0,0.9629629629629629,-0.03703703703703709,54,27,27,28,26,0.5185185185185185,0.48148148148148145,0.03703703703703698,1,0.037037037037037035,26,0.9629629629629629
llama31_8b,attribute_early,10,SES,54,54,0,0,1.0,0.0,1.0,0.0,0.0,0.9814814814814815,0.9814814814814815,1.0,0.9629629629629629,-0.03703703703703709,54,27,27,28,26,0.5185185185185185,0.48148148148148145,0.03703703703703698,1,0.037037037037037035,26,0.9629629629629629
llama31_8b,attribute_early,1,Sexual_orientation,54,54,0,0,1.0,0.0,1.0,0.0,0.0,0.9814814814814815,0.9814814814814815,0.9629629629629629,1.0,0.03703703703703709,54,27,27,26,28,0.48148148148148145,0.5185185185185185,-0.03703703703703709,0,0.0,27,1.0
llama31_8b,attribute_early,2,Sexual_orientation,54,54,0,0,1.0,0.0,1.0,0.0,0.0,0.9814814814814815,0.9814814814814815,0.9629629629629629,1.0,0.03703703703703709,54,27,27,26,28,0.48148148148148145,0.5185185185185185,-0.03703703703703709,0,0.0,27,1.0
llama31_8b,attribute_early,3,Sexual_orientation,54,54,0,0,1.0,0.0,1.0,0.0,0.0,0.9814814814814815,0.9814814814814815,0.9629629629629629,1.0,0.03703703703703709,54,27,27,26,28,0.48148148148148145,0.5185185185185185,-0.03703703703703709,0,0.0,27,1.0
llama31_8b,attribute_early,4,Sexual_orientation,54,54,0,0,1.0,0.0,1.0,0.0,0.0,0.9814814814814815,0.9814814814814815,0.9629629629629629,1.0,0.03703703703703709,54,27,27,26,28,0.48148148148148145,0.5185185185185185,-0.03703703703703709,0,0.0,27,1.0
llama31_8b,attribute_early,5,Sexual_orientation,54,54,0,0,1.0,0.0,1.0,0.0,0.0,0.9814814814814815,0.9814814814814815,0.9629629629629629,1.0,0.03703703703703709,54,27,27,26,28,0.48148148148148145,0.5185185185185185,-0.03703703703703709,0,0.0,27,1.0
llama31_8b,attribute_early,6,Sexual_orientation,54,54,0,0,1.0,0.0,1.0,0.0,0.0,0.9814814814814815,0.9814814814814815,0.9629629629629629,1.0,0.03703703703703709,54,27,27,26,28,0.48148148148148145,0.5185185185185185,-0.03703703703703709,0,0.0,27,1.0
llama31_8b,attribute_early,7,Sexual_orientation,54,54,0,0,1.0,0.0,1.0,0.0,0.0,0.9814814814814815,0.9814814814814815,0.9629629629629629,1.0,0.03703703703703709,54,27,27,26,28,0.48148148148148145,0.5185185185185185,-0.03703703703703709,0,0.0,27,1.0
llama31_8b,attribute_early,8,Sexual_orientation,54,54,0,0,1.0,0.0,1.0,0.0,0.0,0.9814814814814815,0.9814814814814815,0.9629629629629629,1.0,0.03703703703703709,54,27,27,26,28,0.48148148148148145,0.5185185185185185,-0.03703703703703709,0,0.0,27,1.0
llama31_8b,attribute_early,9,Sexual_orientation,54,54,0,0,1.0,0.0,1.0,0.0,0.0,0.9814814814814815,0.9814814814814815,0.9629629629629629,1.0,0.03703703703703709,54,27,27,26,28,0.48148148148148145,0.5185185185185185,-0.03703703703703709,0,0.0,27,1.0
llama31_8b,attribute_early,10,Sexual_orientation,54,54,0,0,1.0,0.0,1.0,0.0,0.0,0.9814814814814815,0.9814814814814815,0.9629629629629629,1.0,0.03703703703703709,54,27,27,26,28,0.48148148148148145,0.5185185185185185,-0.03703703703703709,0,0.0,27,1.0
llama31_8b,attribute_late,1,Age,54,54,0,0,1.0,0.0,1.0,0.0,0.0,0.8703703703703703,0.8703703703703703,0.9629629629629629,0.7777777777777778,-0.18518518518518512,54,27,27,32,22,0.5925925925925926,0.4074074074074074,0.18518518518518512,6,0.2222222222222222,21,0.7777777777777778
llama31_8b,attribute_late,2,Age,54,54,0,0,1.0,0.0,1.0,0.0,0.0,0.8703703703703703,0.8703703703703703,0.9629629629629629,0.7777777777777778,-0.18518518518518512,54,27,27,32,22,0.5925925925925926,0.4074074074074074,0.18518518518518512,6,0.2222222222222222,21,0.7777777777777778
llama31_8b,attribute_late,3,Age,54,54,0,0,1.0,0.0,1.0,0.0,0.0,0.8703703703703703,0.8703703703703703,0.9629629629629629,0.7777777777777778,-0.18518518518518512,54,27,27,32,22,0.5925925925925926,0.4074074074074074,0.18518518518518512,6,0.2222222222222222,21,0.7777777777777778
llama31_8b,attribute_late,4,Age,54,54,0,0,1.0,0.0,1.0,0.0,0.0,0.8703703703703703,0.8703703703703703,0.9629629629629629,0.7777777777777778,-0.18518518518518512,54,27,27,32,22,0.5925925925925926,0.4074074074074074,0.18518518518518512,6,0.2222222222222222,21,0.7777777777777778
llama31_8b,attribute_late,5,Age,54,54,0,0,1.0,0.0,1.0,0.0,0.0,0.8518518518518519,0.8518518518518519,0.9629629629629629,0.7407407407407407,-0.2222222222222222,54,27,27,33,21,0.6111111111111112,0.3888888888888889,0.22222222222222232,7,0.25925925925925924,20,0.7407407407407407
llama31_8b,attribute_late,6,Age,54,54,0,0,1.0,0.0,1.0,0.0,0.0,0.8703703703703703,0.8703703703703703,0.9629629629629629,0.7777777777777778,-0.18518518518518512,54,27,27,32,22,0.5925925925925926,0.4074074074074074,0.18518518518518512,6,0.2222222222222222,21,0.7777777777777778
llama31_8b,attribute_late,7,Age,54,54,0,0,1.0,0.0,1.0,0.0,0.0,0.8888888888888888,0.8888888888888888,0.9259259259259259,0.8518518518518519,-0.07407407407407407,54,27,27,29,25,0.5370370370370371,0.46296296296296297,0.07407407407407418,4,0.14814814814814814,23,0.8518518518518519
llama31_8b,attribute_late,8,Age,54,54,0,0,1.0,0.0,1.0,0.0,0.0,0.8888888888888888,0.8888888888888888,0.9629629629629629,0.8148148148148148,-0.14814814814814814,54,27,27,31,23,0.5740740740740741,0.42592592592592593,0.14814814814814814,5,0.18518518518518517,22,0.8148148148148148
llama31_8b,attribute_late,9,Age,54,54,0,0,1.0,0.0,1.0,0.0,0.0,0.8703703703703703,0.8703703703703703,0.9629629629629629,0.7777777777777778,-0.18518518518518512,54,27,27,32,22,0.5925925925925926,0.4074074074074074,0.18518518518518512,6,0.2222222222222222,21,0.7777777777777778
llama31_8b,attribute_late,10,Age,54,54,0,0,1.0,0.0,1.0,0.0,0.0,0.8518518518518519,0.8518518518518519,0.9629629629629629,0.7407407407407407,-0.2222222222222222,54,27,27,33,21,0.6111111111111112,0.3888888888888889,0.22222222222222232,7,0.25925925925925924,20,0.7407407407407407
llama31_8b,attribute_late,1,Disability_status,54,54,0,0,1.0,0.0,1.0,0.0,0.0,0.9259259259259259,0.9259259259259259,1.0,0.8518518518518519,-0.14814814814814814,54,27,27,31,23,0.5740740740740741,0.42592592592592593,0.14814814814814814,4,0.14814814814814814,23,0.8518518518518519
llama31_8b,attribute_late,2,Disability_status,54,54,0,0,1.0,0.0,1.0,0.0,0.0,0.9444444444444444,0.9444444444444444,1.0,0.8888888888888888,-0.11111111111111116,54,27,27,30,24,0.5555555555555556,0.4444444444444444,0.11111111111111116,3,0.1111111111111111,24,0.8888888888888888
llama31_8b,attribute_late,3,Disability_status,54,54,0,0,1.0,0.0,1.0,0.0,0.0,0.9259259259259259,0.9259259259259259,1.0,0.8518518518518519,-0.14814814814814814,54,27,27,31,23,0.5740740740740741,0.42592592592592593,0.14814814814814814,4,0.14814814814814814,23,0.8518518518518519
llama31_8b,attribute_late,4,Disability_status,54,54,0,0,1.0,0.0,1.0,0.018518518518518517,0.018518518518518517,0.9074074074074074,0.9074074074074074,1.0,0.8148148148148148,-0.18518518518518523,53,27,27,31,22,0.5849056603773585,0.41509433962264153,0.16981132075471694,4,0.15384615384615385,22,0.8461538461538461
llama31_8b,attribute_late,5,Disability_status,54,54,0,0,1.0,0.0,1.0,0.0,0.0,0.9259259259259259,0.9259259259259259,1.0,0.8518518518518519,-0.14814814814814814,54,27,27,31,23,0.5740740740740741,0.42592592592592593,0.14814814814814814,4,0.14814814814814814,23,0.8518518518518519
llama31_8b,attribute_late,6,Disability_status,54,54,0,0,1.0,0.0,1.0,0.018518518518518517,0.018518518518518517,0.9259259259259259,0.9259259259259259,1.0,0.8518518518518519,-0.14814814814814814,53,27,27,30,23,0.5660377358490566,0.4339622641509434,0.13207547169811318,3,0.11538461538461539,23,0.8846153846153846
llama31_8b,attribute_late,7,Disability_status,54,54,0,0,1.0,0.0,1.0,0.018518518518518517,0.018518518518518517,0.9074074074074074,0.9074074074074074,1.0,0.8148148148148148,-0.18518518518518523,53,27,27,31,22,0.5849056603773585,0.41509433962264153,0.16981132075471694,4,0.15384615384615385,22,0.8461538461538461
llama31_8b,attribute_late,8,Disability_status,54,54,0,0,1.0,0.0,1.0,0.0,0.0,0.9259259259259259,0.9259259259259259,1.0,0.8518518518518519,-0.14814814814814814,54,27,27,31,23,0.5740740740740741,0.42592592592592593,0.14814814814814814,4,0.14814814814814814,23,0.8518518518518519
llama31_8b,attribute_late,9,Disability_status,54,54,0,0,1.0,0.0,1.0,0.0,0.0,0.9259259259259259,0.9259259259259259,1.0,0.8518518518518519,-0.14814814814814814,54,27,27,31,23,0.5740740740740741,0.42592592592592593,0.14814814814814814,4,0.14814814814814814,23,0.8518518518518519
llama31_8b,attribute_late,10,Disability_status,54,54,0,0,1.0,0.0,1.0,0.0,0.0,0.9074074074074074,0.9074074074074074,0.9629629629629629,0.8518518518518519,-0.11111111111111105,54,27,27,30,24,0.5555555555555556,0.4444444444444444,0.11111111111111116,4,0.14814814814814814,23,0.8518518518518519
llama31_8b,attribute_late,1,Gender_identity,54,54,0,0,1.0,0.0,1.0,0.018518518518518517,0.018518518518518517,0.9444444444444444,0.9444444444444444,0.9629629629629629,0.9259259259259259,-0.03703703703703698,53,27,27,27,26,0.5094339622641509,0.49056603773584906,0.018867924528301883,1,0.038461538461538464,25,0.9615384615384616
llama31_8b,attribute_late,2,Gender_identity,54,54,0,0,1.0,0.0,1.0,0.018518518518518517,0.018518518518518517,0.9444444444444444,0.9444444444444444,0.9629629629629629,0.9259259259259259,-0.03703703703703698,53,27,27,27,26,0.5094339622641509,0.49056603773584906,0.018867924528301883,1,0.038461538461538464,25,0.9615384615384616
llama31_8b,attribute_late,3,Gender_identity,54,54,0,0,1.0,0.0,1.0,0.018518518518518517,0.018518518518518517,0.9444444444444444,0.9444444444444444,0.9629629629629629,0.9259259259259259,-0.03703703703703698,53,27,27,27,26,0.5094339622641509,0.49056603773584906,0.018867924528301883,1,0.038461538461538464,25,0.9615384615384616
llama31_8b,attribute_late,4,Gender_identity,54,54,0,0,1.0,0.0,1.0,0.018518518518518517,0.018518518518518517,0.9444444444444444,0.9444444444444444,0.9629629629629629,0.9259259259259259,-0.03703703703703698,53,27,27,27,26,0.5094339622641509,0.49056603773584906,0.018867924528301883,1,0.038461538461538464,25,0.9615384615384616
llama31_8b,attribute_late,5,Gender_identity,54,54,0,0,1.0,0.0,1.0,0.018518518518518517,0.018518518518518517,0.9259259259259259,0.9259259259259259,0.9629629629629629,0.8888888888888888,-0.07407407407407407,53,27,27,28,25,0.5283018867924528,0.4716981132075472,0.05660377358490565,2,0.07692307692307693,24,0.9230769230769231
llama31_8b,attribute_late,6,Gender_identity,54,54,0,0,1.0,0.0,1.0,0.037037037037037035,0.037037037037037035,0.9074074074074074,0.9074074074074074,0.9259259259259259,0.8888888888888888,-0.03703703703703709,52,27,27,27,25,0.5192307692307693,0.4807692307692308,0.03846153846153855,2,0.07692307692307693,24,0.9230769230769231
llama31_8b,attribute_late,7,Gender_identity,54,54,0,0,1.0,0.0,1.0,0.018518518518518517,0.018518518518518517,0.9444444444444444,0.9444444444444444,0.9629629629629629,0.9259259259259259,-0.03703703703703698,53,27,27,27,26,0.5094339622641509,0.49056603773584906,0.018867924528301883,1,0.038461538461538464,25,0.9615384615384616
llama31_8b,attribute_late,8,Gender_identity,54,54,0,0,1.0,0.0,1.0,0.018518518518518517,0.018518518518518517,0.9444444444444444,0.9444444444444444,0.9629629629629629,0.9259259259259259,-0.03703703703703698,53,27,27,27,26,0.5094339622641509,0.49056603773584906,0.018867924528301883,1,0.038461538461538464,25,0.9615384615384616
llama31_8b,attribute_late,9,Gender_identity,54,54,0,0,1.0,0.0,1.0,0.037037037037037035,0.037037037037037035,0.9259259259259259,0.9259259259259259,0.9259259259259259,0.9259259259259259,0.0,52,27,27,26,26,0.5,0.5,0.0,1,0.038461538461538464,25,0.9615384615384616
llama31_8b,attribute_late,10,Gender_identity,54,54,0,0,1.0,0.0,1.0,0.018518518518518517,0.018518518518518517,0.9444444444444444,0.9444444444444444,0.9629629629629629,0.9259259259259259,-0.03703703703703698,53,27,27,27,26,0.5094339622641509,0.49056603773584906,0.018867924528301883,1,0.038461538461538464,25,0.9615384615384616
llama31_8b,attribute_late,1,Nationality,54,54,0,0,1.0,0.0,1.0,0.018518518518518517,0.018518518518518517,0.9629629629629629,0.9629629629629629,0.9629629629629629,0.9629629629629629,0.0,53,27,27,27,26,0.5094339622641509,0.49056603773584906,0.018867924528301883,1,0.037037037037037035,26,0.9629629629629629
llama31_8b,attribute_late,2,Nationality,54,54,0,0,1.0,0.0,1.0,0.018518518518518517,0.018518518518518517,0.9444444444444444,0.9444444444444444,0.9259259259259259,0.9629629629629629,0.03703703703703698,53,27,27,26,27,0.49056603773584906,0.5094339622641509,-0.018867924528301883,1,0.037037037037037035,26,0.9629629629629629
llama31_8b,attribute_late,3,Nationality,54,54,0,0,1.0,0.0,1.0,0.018518518518518517,0.018518518518518517,0.9444444444444444,0.9444444444444444,0.9259259259259259,0.9629629629629629,0.03703703703703698,53,27,27,26,27,0.49056603773584906,0.5094339622641509,-0.018867924528301883,1,0.037037037037037035,26,0.9629629629629629
llama31_8b,attribute_late,4,Nationality,54,54,0,0,1.0,0.0,1.0,0.018518518518518517,0.018518518518518517,0.9444444444444444,0.9444444444444444,0.9259259259259259,0.9629629629629629,0.03703703703703698,53,27,27,26,27,0.49056603773584906,0.5094339622641509,-0.018867924528301883,1,0.037037037037037035,26,0.9629629629629629
llama31_8b,attribute_late,5,Nationality,54,54,0,0,1.0,0.0,1.0,0.018518518518518517,0.018518518518518517,0.9259259259259259,0.9259259259259259,0.9259259259259259,0.9259259259259259,0.0,53,27,27,27,26,0.5094339622641509,0.49056603773584906,0.018867924528301883,2,0.07407407407407407,25,0.9259259259259259
llama31_8b,attribute_late,6,Nationality,54,54,0,0,1.0,0.0,1.0,0.018518518518518517,0.018518518518518517,0.9444444444444444,0.9444444444444444,0.9259259259259259,0.9629629629629629,0.03703703703703698,53,27,27,26,27,0.49056603773584906,0.5094339622641509,-0.018867924528301883,1,0.037037037037037035,26,0.9629629629629629
llama31_8b,attribute_late,7,Nationality,54,54,0,0,1.0,0.0,1.0,0.018518518518518517,0.018518518518518517,0.9629629629629629,0.9629629629629629,0.9629629629629629,0.9629629629629629,0.0,53,27,27,27,26,0.5094339622641509,0.49056603773584906,0.018867924528301883,1,0.037037037037037035,26,0.9629629629629629
llama31_8b,attribute_late,8,Nationality,54,54,0,0,1.0,0.0,1.0,0.018518518518518517,0.018518518518518517,0.9444444444444444,0.9444444444444444,0.9259259259259259,0.9629629629629629,0.03703703703703698,53,27,27,26,27,0.49056603773584906,0.5094339622641509,-0.018867924528301883,1,0.037037037037037035,26,0.9629629629629629
llama31_8b,attribute_late,9,Nationality,54,54,0,0,1.0,0.0,1.0,0.018518518518518517,0.018518518518518517,0.9444444444444444,0.9444444444444444,0.9259259259259259,0.9629629629629629,0.03703703703703698,53,27,27,26,27,0.49056603773584906,0.5094339622641509,-0.018867924528301883,1,0.037037037037037035,26,0.9629629629629629
llama31_8b,attribute_late,10,Nationality,54,54,0,0,1.0,0.0,1.0,0.018518518518518517,0.018518518518518517,0.9629629629629629,0.9629629629629629,0.9629629629629629,0.9629629629629629,0.0,53,27,27,27,26,0.5094339622641509,0.49056603773584906,0.018867924528301883,1,0.037037037037037035,26,0.9629629629629629
llama31_8b,attribute_late,1,Physical_appearance,54,54,0,0,1.0,0.0,1.0,0.16666666666666666,0.16666666666666666,0.7407407407407407,0.7407407407407407,0.8148148148148148,0.6666666666666666,-0.14814814814814814,45,27,27,26,19,0.5777777777777777,0.4222222222222222,0.15555555555555545,4,0.18181818181818182,18,0.8181818181818182
llama31_8b,attribute_late,2,Physical_appearance,54,54,0,0,1.0,0.0,1.0,0.16666666666666666,0.16666666666666666,0.7222222222222222,0.7222222222222222,0.8148148148148148,0.6296296296296297,-0.18518518518518512,45,27,27,27,18,0.6,0.4,0.19999999999999996,5,0.22727272727272727,17,0.7727272727272727
llama31_8b,attribute_late,3,Physical_appearance,54,54,0,0,1.0,0.0,1.0,0.12962962962962962,0.12962962962962962,0.7407407407407407,0.7407407407407407,0.8148148148148148,0.6666666666666666,-0.14814814814814814,47,27,27,27,20,0.574468085106383,0.425531914893617,0.14893617021276606,5,0.21739130434782608,18,0.782608695652174
llama31_8b,attribute_late,4,Physical_appearance,54,54,0,0,1.0,0.0,1.0,0.14814814814814814,0.14814814814814814,0.7592592592592593,0.7592592592592593,0.8148148148148148,0.7037037037037037,-0.11111111111111105,46,27,27,26,20,0.5652173913043478,0.43478260869565216,0.13043478260869557,4,0.17391304347826086,19,0.8260869565217391
llama31_8b,attribute_late,5,Physical_appearance,54,54,0,0,1.0,0.0,1.0,0.14814814814814814,0.14814814814814814,0.7407407407407407,0.7407407407407407,0.8148148148148148,0.6666666666666666,-0.14814814814814814,46,27,27,26,20,0.5652173913043478,0.43478260869565216,0.13043478260869557,4,0.18181818181818182,18,0.8181818181818182
llama31_8b,attribute_late,6,Physical_appearance,54,54,0,0,1.0,0.0,1.0,0.14814814814814814,0.14814814814814814,0.7407407407407407,0.7407407407407407,0.8518518518518519,0.6296296296296297,-0.2222222222222222,46,27,27,28,18,0.6086956521739131,0.391304347826087,0.21739130434782616,5,0.22727272727272727,17,0.7727272727272727
llama31_8b,attribute_late,7,Physical_appearance,54,54,0,0,1.0,0.0,1.0,0.16666666666666666,0.16666666666666666,0.7222222222222222,0.7222222222222222,0.8148148148148148,0.6296296296296297,-0.18518518518518512,45,27,27,27,18,0.6,0.4,0.19999999999999996,5,0.22727272727272727,17,0.7727272727272727
llama31_8b,attribute_late,8,Physical_appearance,54,54,0,0,1.0,0.0,1.0,0.14814814814814814,0.14814814814814814,0.7407407407407407,0.7407407407407407,0.8148148148148148,0.6666666666666666,-0.14814814814814814,46,27,27,26,20,0.5652173913043478,0.43478260869565216,0.13043478260869557,4,0.18181818181818182,18,0.8181818181818182
llama31_8b,attribute_late,9,Physical_appearance,54,54,0,0,1.0,0.0,1.0,0.16666666666666666,0.16666666666666666,0.7407407407407407,0.7407407407407407,0.8148148148148148,0.6666666666666666,-0.14814814814814814,45,27,27,26,19,0.5777777777777777,0.4222222222222222,0.15555555555555545,4,0.18181818181818182,18,0.8181818181818182
llama31_8b,attribute_late,10,Physical_appearance,54,54,0,0,1.0,0.0,1.0,0.16666666666666666,0.16666666666666666,0.7407407407407407,0.7407407407407407,0.8148148148148148,0.6666666666666666,-0.14814814814814814,45,27,27,26,19,0.5777777777777777,0.4222222222222222,0.15555555555555545,4,0.18181818181818182,18,0.8181818181818182
llama31_8b,attribute_late,1,Race_ethnicity,54,54,0,0,1.0,0.0,1.0,0.018518518518518517,0.018518518518518517,0.9629629629629629,0.9629629629629629,0.9259259259259259,1.0,0.07407407407407407,53,27,27,25,28,0.4716981132075472,0.5283018867924528,-0.05660377358490565,0,0.0,27,1.0
llama31_8b,attribute_late,2,Race_ethnicity,54,54,0,0,1.0,0.0,1.0,0.018518518518518517,0.018518518518518517,0.9629629629629629,0.9629629629629629,0.9259259259259259,1.0,0.07407407407407407,53,27,27,25,28,0.4716981132075472,0.5283018867924528,-0.05660377358490565,0,0.0,27,1.0
llama31_8b,attribute_late,3,Race_ethnicity,54,54,0,0,1.0,0.0,1.0,0.018518518518518517,0.018518518518518517,0.9629629629629629,0.9629629629629629,0.9259259259259259,1.0,0.07407407407407407,53,27,27,25,28,0.4716981132075472,0.5283018867924528,-0.05660377358490565,0,0.0,27,1.0
llama31_8b,attribute_late,4,Race_ethnicity,54,54,0,0,1.0,0.0,1.0,0.018518518518518517,0.018518518518518517,0.9629629629629629,0.9629629629629629,0.9259259259259259,1.0,0.07407407407407407,53,27,27,25,28,0.4716981132075472,0.5283018867924528,-0.05660377358490565,0,0.0,27,1.0
